name,year,team,games_played,ftm,fta,tpa
Steven Adams,2018,Brooklyn Nets (BKN),15,5,7,40
Steven Adams,2017,Brooklyn Nets (BKN),74,88,114,246
Steven Adams,2016,Brooklyn Nets (BKN),71,141,194,326
Steven Adams,2014,Brooklyn Nets (BKN),78,110,142,406
Steven Adams,2013,Brooklyn Nets (BKN),62,110,152,351
Steven Adams,2012,Brooklyn Nets (BKN),43,88,111,126
Steven Adams,2011,Brooklyn Nets (BKN),8,10,12,12
Steven Adams,2010,Brooklyn Nets (BKN),21,34,42,75
Steven Adams,2009,Brooklyn Nets (BKN),65,129,160,150
Steven Adams,2008,Brooklyn Nets (BKN),82,171,215,314
Steven Adams,2007,Brooklyn Nets (BKN),35,34,54,30
Steven Adams,2019,Charlotte Hornets (CHA),4,2,2,4
Steven Adams,2018,Charlotte Hornets (CHA),1,0,0,0
Steven Adams,2019,New Orleans Pelicans (NOP),3,0,0,1
Steven Adams,2019,Los Angeles Lakers (LAL),58,58,76,107
Steven Adams,2018,Los Angeles Lakers (LAL),25,51,64,50
Steven Adams,2017,Los Angeles Lakers (LAL),37,21,30,43
Steven Adams,2019,Orlando Magic (ORL),17,2,2,35
Steven Adams,2018,Orlando Magic (ORL),51,7,7,138
Steven Adams,2019,Golden State Warriors (GSW),59,120,156,39
Steven Adams,2018,Golden State Warriors (GSW),27,26,38,57
Steven Adams,2017,Golden State Warriors (GSW),72,96,158,190
Steven Adams,2016,Golden State Warriors (GSW),82,113,181,224
Steven Adams,2019,Utah Jazz (UTA),34,46,59,194
Steven Adams,2018,Utah Jazz (UTA),81,162,192,445
Steven Adams,2017,Utah Jazz (UTA),28,47,58,108
Steven Adams,2016,Utah Jazz (UTA),82,134,168,356
Steven Adams,2015,Utah Jazz (UTA),79,164,204,320
Steven Adams,2014,Utah Jazz (UTA),59,131,158,121
Steven Adams,2019,Memphis Grizzlies (MEM),50,73,93,52
Steven Adams,2019,Houston Rockets (HOU),29,6,7,94
Steven Adams,2019,Los Angeles Clippers (LAC),13,1,3,7
Steven Adams,2019,Atlanta Hawks (ATL),41,120,150,147
Steven Adams,2018,Atlanta Hawks (ATL),61,203,266,158
Steven Adams,2017,Atlanta Hawks (ATL),74,133,186,47
Steven Adams,2019,Brooklyn Nets (BKN),11,2,2,25
Steven Adams,2018,Brooklyn Nets (BKN),7,0,0,5
Steven Adams,2019,Utah Jazz (UTA),41,93,117,213
Steven Adams,2018,Utah Jazz (UTA),70,343,406,426
Steven Adams,2017,Utah Jazz (UTA),12,53,66,77
Steven Adams,2016,Utah Jazz (UTA),69,316,368,419
Steven Adams,2015,Utah Jazz (UTA),56,191,229,215
Steven Adams,2014,Utah Jazz (UTA),70,214,249,277
Steven Adams,2013,Utah Jazz (UTA),73,225,276,291
Steven Adams,2012,Utah Jazz (UTA),80,234,282,293
Steven Adams,2011,Utah Jazz (UTA),62,136,158,159
Steven Adams,2010,Utah Jazz (UTA),81,181,247,217
Steven Adams,2009,Utah Jazz (UTA),80,139,187,212
Steven Adams,2008,Utah Jazz (UTA),82,161,197,217
Steven Adams,2007,Utah Jazz (UTA),53,90,123,91
Steven Adams,2019,Portland Trail Blazers (POR),3,6,6,7
Steven Adams,2018,Portland Trail Blazers (POR),77,94,126,121
Steven Adams,2017,Portland Trail Blazers (POR),66,27,42,113
Steven Adams,2019,Brooklyn Nets (BKN),15,11,21,7
Steven Adams,2019,Dallas Mavericks (DAL),6,1,2,1
Steven Adams,2017,Dallas Mavericks (DAL),4,2,2,3
Steven Adams,2019,Milwaukee Bucks (MIL),61,27,36,137
Steven Adams,2018,Milwaukee Bucks (MIL),61,29,40,200
Steven Adams,2017,Milwaukee Bucks (MIL),82,37,44,210
Steven Adams,2016,Milwaukee Bucks (MIL),39,7,9,33
Steven Adams,2015,Milwaukee Bucks (MIL),34,5,5,21
Steven Adams,2019,Los Angeles Lakers (LAL),38,6,9,66
Steven Adams,2018,Los Angeles Lakers (LAL),74,20,26,200
Steven Adams,2017,Los Angeles Lakers (LAL),33,22,25,104
Steven Adams,2016,Los Angeles Lakers (LAL),9,2,3,12
Steven Adams,2019,Houston Rockets (HOU),14,11,14,112
Steven Adams,2018,Houston Rockets (HOU),22,51,66,148
Steven Adams,2017,Houston Rockets (HOU),80,116,136,550
Steven Adams,2016,Houston Rockets (HOU),67,143,174,412
Steven Adams,2015,Houston Rockets (HOU),67,140,177,482
Steven Adams,2014,Houston Rockets (HOU),70,178,217,446
Steven Adams,2013,Houston Rockets (HOU),7,0,0,11
Steven Adams,2019,Minnesota Timberwolves (MIN),63,54,117,221
Steven Adams,2019,Golden State Warriors (GSW),5,26,26,49
Steven Adams,2018,Golden State Warriors (GSW),69,263,287,810
Steven Adams,2017,Golden State Warriors (GSW),51,278,302,501
Steven Adams,2016,Golden State Warriors (GSW),79,325,362,789
Steven Adams,2015,Golden State Warriors (GSW),79,363,400,886
Steven Adams,2014,Golden State Warriors (GSW),80,308,337,646
Steven Adams,2013,Golden State Warriors (GSW),78,308,348,615
Steven Adams,2012,Golden State Warriors (GSW),78,262,291,600
Steven Adams,2011,Golden State Warriors (GSW),26,38,47,121
Steven Adams,2010,Golden State Warriors (GSW),74,212,227,342
Steven Adams,2009,Golden State Warriors (GSW),80,177,200,380
Steven Adams,2019,Denver Nuggets (DEN),1,0,0,1
Steven Adams,2018,Denver Nuggets (DEN),51,18,23,194
Steven Adams,2017,Denver Nuggets (DEN),79,56,64,458
Steven Adams,2016,Denver Nuggets (DEN),67,43,54,355
Steven Adams,2015,Denver Nuggets (DEN),43,5,9,122
Steven Adams,2014,Denver Nuggets (DEN),11,6,7,36
Steven Adams,2013,Denver Nuggets (DEN),5,0,0,25
Steven Adams,2019,Los Angeles Lakers (LAL),55,386,457,194
Steven Adams,2018,Los Angeles Lakers (LAL),56,344,433,145
Steven Adams,2017,Los Angeles Lakers (LAL),75,495,598,162
Steven Adams,2016,Los Angeles Lakers (LAL),75,519,647,134
Steven Adams,2015,Los Angeles Lakers (LAL),61,326,430,108
Steven Adams,2014,Los Angeles Lakers (LAL),68,371,461,12
Steven Adams,2013,Los Angeles Lakers (LAL),67,348,440,9
Steven Adams,2012,Los Angeles Lakers (LAL),64,169,225,6
Steven Adams,2019,Miami Heat (MIA),13,20,26,89
Steven Adams,2018,Miami Heat (MIA),80,142,197,522
Steven Adams,2017,Miami Heat (MIA),27,43,56,152
Steven Adams,2016,Miami Heat (MIA),72,176,217,394
Steven Adams,2015,Miami Heat (MIA),73,196,239,363
Steven Adams,2014,Miami Heat (MIA),57,99,130,170
Steven Adams,2013,Miami Heat (MIA),78,46,61,151
Steven Adams,2012,Miami Heat (MIA),78,47,73,192
Steven Adams,2019,Denver Nuggets (DEN),50,20,31,109
Steven Adams,2018,Denver Nuggets (DEN),75,49,70,188
Steven Adams,2017,Denver Nuggets (DEN),39,22,35,58
Steven Adams,2019,Toronto Raptors (TOR),64,45,52,222
Steven Adams,2019,Utah Jazz (UTA),25,5,11,0
Steven Adams,2018,Utah Jazz (UTA),81,100,162,2
Steven Adams,2017,Utah Jazz (UTA),78,74,111,1
Steven Adams,2016,Utah Jazz (UTA),46,50,81,0
Steven Adams,2015,Utah Jazz (UTA),81,114,204,0
Steven Adams,2014,Utah Jazz (UTA),79,92,189,0
Steven Adams,2013,Utah Jazz (UTA),63,47,89,0
Steven Adams,2012,Utah Jazz (UTA),36,37,65,0
Steven Adams,2011,Utah Jazz (UTA),66,71,106,1
Steven Adams,2010,Utah Jazz (UTA),65,71,128,0
Steven Adams,2019,Dallas Mavericks (DAL),59,74,88,300
Steven Adams,2018,Dallas Mavericks (DAL),74,44,52,251
Steven Adams,2016,Dallas Mavericks (DAL),70,85,100,322
Steven Adams,2015,Dallas Mavericks (DAL),44,45,54,111
Steven Adams,2014,Dallas Mavericks (DAL),2,0,0,1
Steven Adams,2013,Dallas Mavericks (DAL),1,0,0,1
Steven Adams,2019,Atlanta Hawks (ATL),10,7,8,36
Steven Adams,2018,Atlanta Hawks (ATL),64,92,113,217
Steven Adams,2017,Atlanta Hawks (ATL),62,67,86,141
Steven Adams,2016,Atlanta Hawks (ATL),76,65,93,0
Steven Adams,2015,Atlanta Hawks (ATL),58,57,76,0
Steven Adams,2014,Atlanta Hawks (ATL),59,34,64,1
Steven Adams,2013,Atlanta Hawks (ATL),16,13,17,0
Steven Adams,2019,San Antonio Spurs (SAS),61,338,401,30
Steven Adams,2018,San Antonio Spurs (SAS),77,366,441,45
Steven Adams,2017,San Antonio Spurs (SAS),80,461,559,287
Steven Adams,2016,San Antonio Spurs (SAS),74,545,647,124
Steven Adams,2015,San Antonio Spurs (SAS),78,555,653,139
Steven Adams,2014,San Antonio Spurs (SAS),60,361,434,88
Steven Adams,2013,San Antonio Spurs (SAS),79,519,630,210
Steven Adams,2012,San Antonio Spurs (SAS),82,355,427,120
Steven Adams,2011,San Antonio Spurs (SAS),63,268,331,92
Steven Adams,2010,San Antonio Spurs (SAS),82,327,402,52
Steven Adams,2009,San Antonio Spurs (SAS),77,148,194,16
Steven Adams,2019,Brooklyn Nets (BKN),64,347,446,400
Steven Adams,2018,Brooklyn Nets (BKN),68,287,356,370
Steven Adams,2017,Brooklyn Nets (BKN),80,218,268,433
Steven Adams,2016,Brooklyn Nets (BKN),59,126,159,101
Steven Adams,2015,Brooklyn Nets (BKN),12,19,33,10
Steven Adams,2014,Brooklyn Nets (BKN),34,31,34,65
Steven Adams,2019,Memphis Grizzlies (MEM),12,14,24,22
Steven Adams,2018,Memphis Grizzlies (MEM),76,88,106,56
Steven Adams,2017,Memphis Grizzlies (MEM),79,79,102,61
Steven Adams,2016,Memphis Grizzlies (MEM),82,136,167,43
Steven Adams,2015,Memphis Grizzlies (MEM),82,205,248,20
Steven Adams,2014,Memphis Grizzlies (MEM),73,191,244,6
Steven Adams,2013,Memphis Grizzlies (MEM),60,59,93,1
Steven Adams,2019,Oklahoma City Thunder (OKC),38,28,45,35
Steven Adams,2018,Oklahoma City Thunder (OKC),51,36,59,24
Steven Adams,2019,Milwaukee Bucks (MIL),59,60,78,221
Steven Adams,2018,Milwaukee Bucks (MIL),27,9,12,83
Steven Adams,2019,Cleveland Cavaliers (CLE),57,32,37,91
Steven Adams,2018,Cleveland Cavaliers (CLE),36,38,48,119
Steven Adams,2017,Cleveland Cavaliers (CLE),38,25,27,78
Steven Adams,2016,Cleveland Cavaliers (CLE),76,82,96,215
Steven Adams,2015,Cleveland Cavaliers (CLE),76,57,66,239
Steven Adams,2014,Cleveland Cavaliers (CLE),67,29,38,167
Steven Adams,2013,Cleveland Cavaliers (CLE),72,38,48,155
Steven Adams,2019,New York Knicks (NYK),48,22,33,163
Steven Adams,2018,New York Knicks (NYK),73,73,98,342
Steven Adams,2017,New York Knicks (NYK),44,16,23,68
Steven Adams,2019,Denver Nuggets (DEN),21,7,11,28
Steven Adams,2018,Denver Nuggets (DEN),6,1,2,8
Steven Adams,2017,Denver Nuggets (DEN),2,0,0,0
Steven Adams,2019,Detroit Pistons (DET),38,31,46,98
Steven Adams,2019,Phoenix Suns (PHX),44,32,37,2
Steven Adams,2018,Phoenix Suns (PHX),64,50,67,4
Steven Adams,2017,Phoenix Suns (PHX),52,50,66,0
Steven Adams,2016,Phoenix Suns (PHX),17,15,21,0
Steven Adams,2019,Miami Heat (MIA),54,170,221,313
Steven Adams,2018,Miami Heat (MIA),36,79,101,164
Steven Adams,2017,Miami Heat (MIA),75,217,271,300
Steven Adams,2016,Miami Heat (MIA),73,298,377,289
Steven Adams,2015,Miami Heat (MIA),72,120,165,205
Steven Adams,2014,Miami Heat (MIA),26,84,104,73
Steven Adams,2013,Miami Heat (MIA),76,316,416,299
Steven Adams,2012,Miami Heat (MIA),77,244,326,276
Steven Adams,2011,Miami Heat (MIA),66,153,190,202
Steven Adams,2010,Miami Heat (MIA),22,24,36,54
Steven Adams,2009,Miami Heat (MIA),80,117,159,188
Steven Adams,2008,Miami Heat (MIA),55,50,65,54
Steven Adams,2019,Oklahoma City Thunder (OKC),29,28,36,73
Steven Adams,2019,Los Angeles Lakers (LAL),40,2,2,34
Steven Adams,2018,Los Angeles Lakers (LAL),59,32,46,151
Steven Adams,2017,Los Angeles Lakers (LAL),48,27,35,80
Steven Adams,2016,Los Angeles Lakers (LAL),64,43,65,203
Steven Adams,2015,Los Angeles Lakers (LAL),81,72,98,238
Steven Adams,2014,Los Angeles Lakers (LAL),72,48,67,192
Steven Adams,2013,Los Angeles Lakers (LAL),74,38,58,225
Steven Adams,2012,Los Angeles Lakers (LAL),79,129,162,271
Steven Adams,2011,Los Angeles Lakers (LAL),65,119,164,209
Steven Adams,2010,Los Angeles Lakers (LAL),82,162,218,253
Steven Adams,2009,Los Angeles Lakers (LAL),82,104,138,262
Steven Adams,2008,Los Angeles Lakers (LAL),48,56,81,66
Steven Adams,2007,Los Angeles Lakers (LAL),73,87,118,41
Steven Adams,2019,Chicago Bulls (CHI),51,40,54,112
Steven Adams,2018,Chicago Bulls (CHI),46,55,69,96
Steven Adams,2017,Chicago Bulls (CHI),52,84,114,134
Steven Adams,2016,Chicago Bulls (CHI),78,36,59,73
Steven Adams,2019,New York Knicks (NYK),36,11,13,143
Steven Adams,2018,New York Knicks (NYK),28,25,33,217
Steven Adams,2017,New York Knicks (NYK),77,67,78,579
Steven Adams,2016,New York Knicks (NYK),62,37,43,394
Steven Adams,2015,New York Knicks (NYK),76,54,63,268
Steven Adams,2014,New York Knicks (NYK),65,52,64,243
Steven Adams,2013,New York Knicks (NYK),45,10,11,59
Steven Adams,2012,New York Knicks (NYK),38,53,59,143
Steven Adams,2011,New York Knicks (NYK),51,32,40,108
Steven Adams,2010,New York Knicks (NYK),62,42,53,121
Steven Adams,2009,New York Knicks (NYK),76,61,70,162
Steven Adams,2018,Brooklyn Nets (BKN),78,448,506,388
Steven Adams,2017,Brooklyn Nets (BKN),68,359,404,413
Steven Adams,2016,Brooklyn Nets (BKN),62,336,384,312
Steven Adams,2015,Brooklyn Nets (BKN),72,447,498,481
Steven Adams,2014,Brooklyn Nets (BKN),27,146,171,159
Steven Adams,2013,Brooklyn Nets (BKN),81,703,805,491
Steven Adams,2012,Brooklyn Nets (BKN),81,679,750,334
Steven Adams,2011,Brooklyn Nets (BKN),66,431,501,344
Steven Adams,2010,Brooklyn Nets (BKN),78,594,675,414
Steven Adams,2009,Brooklyn Nets (BKN),82,756,840,351
Steven Adams,2008,Brooklyn Nets (BKN),74,452,524,230
Steven Adams,2007,Brooklyn Nets (BKN),80,391,448,205
Steven Adams,2019,Philadelphia 76ers (PHI),44,311,382,161
Steven Adams,2018,Philadelphia 76ers (PHI),64,522,649,263
Steven Adams,2017,Philadelphia 76ers (PHI),63,359,467,214
Steven Adams,2016,Philadelphia 76ers (PHI),31,191,244,98
Steven Adams,2019,Cleveland Cavaliers (CLE),8,20,39,14
Steven Adams,2018,Cleveland Cavaliers (CLE),79,243,412,38
Steven Adams,2017,Cleveland Cavaliers (CLE),78,239,395,11
Steven Adams,2016,Cleveland Cavaliers (CLE),81,137,355,7
Steven Adams,2015,Cleveland Cavaliers (CLE),81,208,586,6
Steven Adams,2014,Cleveland Cavaliers (CLE),82,142,365,2
Steven Adams,2013,Cleveland Cavaliers (CLE),81,137,328,2
Steven Adams,2012,Cleveland Cavaliers (CLE),60,59,159,2
Steven Adams,2019,Dallas Mavericks (DAL),54,369,491,491
Steven Adams,2018,Dallas Mavericks (DAL),72,346,485,514
Steven Adams,2019,San Antonio Spurs (SAS),14,8,11,1
Steven Adams,2018,San Antonio Spurs (SAS),23,11,13,0
Steven Adams,2019,Minnesota Timberwolves (MIN),2,0,0,1
Steven Adams,2018,Minnesota Timberwolves (MIN),30,0,1,15
Steven Adams,2019,New Orleans Pelicans (NOP),45,36,62,7
Steven Adams,2018,New Orleans Pelicans (NOP),76,154,228,78
Steven Adams,2017,New Orleans Pelicans (NOP),77,140,215,63
Steven Adams,2016,New Orleans Pelicans (NOP),50,67,109,10
Steven Adams,2015,New Orleans Pelicans (NOP),62,180,254,4
Steven Adams,2014,New Orleans Pelicans (NOP),74,222,332,6
Steven Adams,2013,New Orleans Pelicans (NOP),73,190,284,1
Steven Adams,2012,New Orleans Pelicans (NOP),77,179,260,5
Steven Adams,2011,New Orleans Pelicans (NOP),65,126,194,0
Steven Adams,2010,New Orleans Pelicans (NOP),22,32,57,0
Steven Adams,2019,Boston Celtics (BOS),6,1,3,0
Steven Adams,2019,Chicago Bulls (CHI),22,18,23,2
Steven Adams,2018,Chicago Bulls (CHI),60,50,73,4
Steven Adams,2017,Chicago Bulls (CHI),55,54,81,2
Steven Adams,2016,Chicago Bulls (CHI),66,60,93,0
Steven Adams,2015,Chicago Bulls (CHI),31,25,35,4
Steven Adams,2019,Orlando Magic (ORL),12,15,17,33
Steven Adams,2018,Orlando Magic (ORL),18,16,23,36
Steven Adams,2017,Orlando Magic (ORL),27,33,43,69
Steven Adams,2016,Orlando Magic (ORL),64,86,110,137
Steven Adams,2015,Orlando Magic (ORL),9,19,24,50
Steven Adams,2014,Orlando Magic (ORL),62,79,94,95
Steven Adams,2019,Atlanta Hawks (ATL),56,29,51,37
Steven Adams,2019,Oklahoma City Thunder (OKC),50,15,19,155
Steven Adams,2018,Oklahoma City Thunder (OKC),74,37,51,290
Steven Adams,2017,Oklahoma City Thunder (OKC),61,9,10,120
Steven Adams,2019,Boston Celtics (BOS),35,11,13,68
Steven Adams,2019,Sacramento Kings (SAC),44,32,37,69
Steven Adams,2018,Sacramento Kings (SAC),71,60,67,149
Steven Adams,2017,Sacramento Kings (SAC),82,82,103,359
Steven Adams,2016,Sacramento Kings (SAC),36,64,73,149
Steven Adams,2019,Dallas Mavericks (DAL),64,70,97,265
Steven Adams,2018,Dallas Mavericks (DAL),81,73,103,254
Steven Adams,2017,Dallas Mavericks (DAL),21,11,15,67
Steven Adams,2016,Dallas Mavericks (DAL),81,46,61,191
Steven Adams,2019,San Antonio Spurs (SAS),63,75,90,381
Steven Adams,2018,San Antonio Spurs (SAS),82,69,78,413
Steven Adams,2017,San Antonio Spurs (SAS),80,48,72,228
Steven Adams,2016,San Antonio Spurs (SAS),36,5,6,53
Steven Adams,2019,Orlando Magic (ORL),61,168,205,406
Steven Adams,2018,Orlando Magic (ORL),81,137,170,450
Steven Adams,2017,Orlando Magic (ORL),57,150,173,335
Steven Adams,2016,Orlando Magic (ORL),68,223,277,360
Steven Adams,2015,Orlando Magic (ORL),79,199,238,390
Steven Adams,2014,Orlando Magic (ORL),58,107,147,225
Steven Adams,2013,Orlando Magic (ORL),76,93,123,237
Steven Adams,2012,Orlando Magic (ORL),38,30,39,54
Steven Adams,2019,Sacramento Kings (SAC),45,215,306,153
Steven Adams,2018,Sacramento Kings (SAC),81,303,417,232
Steven Adams,2017,Sacramento Kings (SAC),73,141,195,153
Steven Adams,2019,Houston Rockets (HOU),8,4,6,8
Steven Adams,2019,Orlando Magic (ORL),15,2,4,7
Steven Adams,2018,Orlando Magic (ORL),10,1,4,6
Steven Adams,2019,Orlando Magic (ORL),64,102,141,118
Steven Adams,2018,Orlando Magic (ORL),19,21,37,14
Steven Adams,2017,Orlando Magic (ORL),14,10,21,1
Steven Adams,2019,Chicago Bulls (CHI),43,32,60,0
Steven Adams,2019,Cleveland Cavaliers (CLE),24,30,41,37
Steven Adams,2018,Cleveland Cavaliers (CLE),42,68,86,62
Steven Adams,2017,Cleveland Cavaliers (CLE),14,25,31,18
Steven Adams,2016,Cleveland Cavaliers (CLE),66,58,73,149
Steven Adams,2014,Cleveland Cavaliers (CLE),82,20,32,264
Steven Adams,2019,Cleveland Cavaliers (CLE),59,63,72,296
Steven Adams,2019,Detroit Pistons (DET),66,73,85,331
Steven Adams,2018,Detroit Pistons (DET),80,81,96,380
Steven Adams,2017,Detroit Pistons (DET),58,33,41,218
Steven Adams,2016,Detroit Pistons (DET),19,11,12,40
Steven Adams,2015,Detroit Pistons (DET),82,86,114,224
Steven Adams,2014,Detroit Pistons (DET),45,63,78,176
Steven Adams,2019,San Antonio Spurs (SAS),60,99,113,185
Steven Adams,2018,San Antonio Spurs (SAS),69,120,147,184
Steven Adams,2017,San Antonio Spurs (SAS),57,112,145,118
Steven Adams,2016,San Antonio Spurs (SAS),30,118,138,113
Steven Adams,2015,San Antonio Spurs (SAS),70,198,254,215
Steven Adams,2014,San Antonio Spurs (SAS),68,337,393,220
Steven Adams,2013,San Antonio Spurs (SAS),55,250,299,138
Steven Adams,2012,San Antonio Spurs (SAS),33,119,139,131
Steven Adams,2011,San Antonio Spurs (SAS),65,208,263,173
Steven Adams,2010,San Antonio Spurs (SAS),54,194,241,144
Steven Adams,2009,San Antonio Spurs (SAS),80,301,400,202
Steven Adams,2008,San Antonio Spurs (SAS),79,264,344,242
Steven Adams,2007,San Antonio Spurs (SAS),81,248,316,387
Steven Adams,2006,San Antonio Spurs (SAS),78,152,209,143
Steven Adams,2019,Los Angeles Clippers (LAC),42,165,187,333
Steven Adams,2018,Los Angeles Clippers (LAC),77,453,540,757
Steven Adams,2017,Los Angeles Clippers (LAC),79,338,411,609
Steven Adams,2016,Los Angeles Clippers (LAC),75,336,374,496
Steven Adams,2015,Los Angeles Clippers (LAC),81,454,528,566
Steven Adams,2014,Los Angeles Clippers (LAC),6,8,11,22
Steven Adams,2013,Los Angeles Clippers (LAC),80,401,464,500
Steven Adams,2012,Los Angeles Clippers (LAC),79,221,274,469
Steven Adams,2011,Los Angeles Clippers (LAC),66,146,182,234
Steven Adams,2010,Los Angeles Clippers (LAC),61,77,101,138
Steven Adams,2019,New York Knicks (NYK),62,41,56,14
Steven Adams,2018,New York Knicks (NYK),70,134,177,34
Steven Adams,2017,New York Knicks (NYK),82,142,185,35
Steven Adams,2016,New York Knicks (NYK),23,28,39,1
Steven Adams,2015,New York Knicks (NYK),73,101,146,3
Steven Adams,2014,New York Knicks (NYK),62,132,184,0
Steven Adams,2013,New York Knicks (NYK),82,211,281,7
Steven Adams,2012,New York Knicks (NYK),65,89,131,4
Steven Adams,2011,New York Knicks (NYK),63,84,135,0
Steven Adams,2010,New York Knicks (NYK),80,100,148,8
Steven Adams,2009,New York Knicks (NYK),82,113,175,0
Steven Adams,2019,Portland Trail Blazers (POR),17,8,10,12
Steven Adams,2019,Oklahoma City Thunder (OKC),55,234,264,403
Steven Adams,2018,Oklahoma City Thunder (OKC),68,367,406,372
Steven Adams,2017,Oklahoma City Thunder (OKC),21,81,87,111
Steven Adams,2016,Oklahoma City Thunder (OKC),63,349,387,324
Steven Adams,2015,Oklahoma City Thunder (OKC),53,375,432,239
Steven Adams,2014,Oklahoma City Thunder (OKC),59,171,191,301
Steven Adams,2012,Oklahoma City Thunder (OKC),71,286,348,362
Steven Adams,2011,Oklahoma City Thunder (OKC),43,182,209,183
Steven Adams,2010,Oklahoma City Thunder (OKC),14,78,101,54
Steven Adams,2009,Oklahoma City Thunder (OKC),81,251,307,488
Steven Adams,2008,Oklahoma City Thunder (OKC),28,26,27,72
Steven Adams,2019,Oklahoma City Thunder (OKC),63,254,317,222
Steven Adams,2018,Oklahoma City Thunder (OKC),82,156,195,139
Steven Adams,2019,Sacramento Kings (SAC),38,33,43,0
Steven Adams,2018,Sacramento Kings (SAC),58,58,91,6
Steven Adams,2019,Utah Jazz (UTA),62,228,367,0
Steven Adams,2018,Utah Jazz (UTA),81,332,522,0
Steven Adams,2017,Utah Jazz (UTA),56,204,299,0
Steven Adams,2016,Utah Jazz (UTA),81,311,476,1
Steven Adams,2015,Utah Jazz (UTA),61,161,283,0
Steven Adams,2014,Utah Jazz (UTA),82,170,273,2
Steven Adams,2013,Utah Jazz (UTA),45,32,65,0
Steven Adams,2019,Toronto Raptors (TOR),36,26,36,127
Steven Adams,2018,Toronto Raptors (TOR),26,40,52,52
Steven Adams,2017,Toronto Raptors (TOR),73,281,337,320
Steven Adams,2016,Toronto Raptors (TOR),74,278,332,268
Steven Adams,2015,Toronto Raptors (TOR),52,203,245,3
Steven Adams,2014,Toronto Raptors (TOR),81,350,440,17
Steven Adams,2013,Toronto Raptors (TOR),59,185,241,11
Steven Adams,2012,Toronto Raptors (TOR),80,268,316,14
Steven Adams,2011,Toronto Raptors (TOR),65,237,317,12
Steven Adams,2010,Toronto Raptors (TOR),81,220,294,7
Steven Adams,2009,Toronto Raptors (TOR),69,252,376,1
Steven Adams,2008,Toronto Raptors (TOR),82,275,375,1
Steven Adams,2019,Orlando Magic (ORL),58,137,203,226
Steven Adams,2018,Orlando Magic (ORL),78,185,253,347
Steven Adams,2017,Orlando Magic (ORL),58,157,225,342
Steven Adams,2016,Orlando Magic (ORL),80,156,217,267
Steven Adams,2015,Orlando Magic (ORL),78,129,193,142
Steven Adams,2014,Orlando Magic (ORL),47,44,61,48
